week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs
2022-01-10,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,35,56.8,4.06,0.99,681.9
2022-01-17,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,13,52.2,3.73,0.99,625.9
2022-01-24,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,32,37.9,2.71,0.99,449.1
2022-01-31,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,22,42.8,3.06,0.99,516.3
2022-02-07,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,7,47.4,3.39,0.99,566.4
2022-02-14,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,22,55.0,3.93,0.99,659.5
2022-02-21,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,55,69.8,4.99,0.99,828.5
2022-02-28,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,37,46.7,3.34,0.99,565.1
2022-03-07,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,30,30.7,2.19,0.99,351.9
2022-03-14,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,0,41.8,2.99,0.99,522.5
2022-03-21,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,5,41.5,2.96,0.99,490.5
2022-03-28,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,16,60.2,4.3,0.99,713.8
2022-04-04,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,63,101.4,7.24,0.99,1214.1
2022-04-11,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,12,39.4,2.81,0.99,485.9
2022-04-18,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,0,39.4,2.81,0.99,480.0
2022-04-25,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,20,43.1,3.08,0.99,510.9
2022-05-02,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,18,56.2,4.01,0.99,671.2
2022-05-09,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,30,43.2,3.09,0.99,517.5
2022-05-16,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,36,40.3,2.88,0.99,481.1
2022-05-23,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,28,38.2,2.73,0.99,457.2
2022-05-30,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,28,48.1,3.44,0.99,587.0
2022-06-06,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,42,67.8,4.84,0.99,813.9
2022-06-13,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,42,57.2,4.08,0.99,693.5
2022-06-20,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,55,56.2,4.01,0.99,672.8
2022-06-27,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,17,43.6,3.11,0.99,534.0
2022-07-04,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,7,14.6,1.04,0.758,180.4
2022-07-11,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,3,15.5,1.11,0.873,180.7
2022-07-18,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,8,16.4,1.17,0.944,189.9
2022-07-25,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,7,14.8,1.05,0.843,188.7
2022-08-01,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,6,14.5,1.03,0.853,189.3
2022-08-08,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,4,14.7,1.05,0.837,172.3
2022-08-15,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,8,15.6,1.12,0.933,177.1
2022-08-22,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,9,27.5,1.96,0.99,342.5
2022-08-29,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,8,20.5,1.46,0.99,244.6
2022-09-05,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,9,21.5,1.54,0.99,247.2
2022-09-12,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,2,14.7,1.05,0.815,163.8
2022-09-19,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,3,15.9,1.14,0.945,182.8
2022-09-26,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,7,13.7,0.98,0.831,163.5
2022-10-03,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,15,18.7,1.34,0.99,228.0
2022-10-10,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,10,16.3,1.17,0.856,191.1
2022-10-17,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,22,27.0,1.93,0.99,308.9
2022-10-24,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,4,14.0,1.0,0.772,157.7
2022-10-31,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,16,17.8,1.27,0.99,215.0
2022-11-07,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,1,14.7,1.05,0.767,162.4
2022-11-14,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,11,19.3,1.38,0.99,232.3
2022-11-21,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,26,27.3,1.95,0.99,326.0
2022-11-28,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,19,22.7,1.62,0.99,284.6
2022-12-05,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,6,16.5,1.18,0.905,200.5
2022-12-12,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,6,14.3,1.02,0.819,173.5
2022-12-19,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,8,20.8,1.48,0.99,257.9
2022-12-26,2022,Dubai (Jebel Ali),UAE,MiddleEast,15,14,24.2,1.73,0.99,297.9
2023-01-02,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,29,36.9,2.64,0.99,435.5
2023-01-09,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,7,17.7,1.26,0.99,206.8
2023-01-16,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,3,25.5,1.82,0.99,304.4
2023-01-23,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,2,15.3,1.09,0.827,177.6
2023-01-30,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,18.9,1.35,0.99,227.3
2023-02-06,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,21,24.4,1.74,0.99,294.0
2023-02-13,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,11,18.1,1.29,0.99,227.2
2023-02-20,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,5,11.8,0.84,0.67,141.2
2023-02-27,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,2,14.9,1.07,0.865,173.3
2023-03-06,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,8,12.2,0.87,0.697,145.3
2023-03-13,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,7,15.0,1.07,0.886,167.5
2023-03-20,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,4,12.8,0.91,0.711,149.4
2023-03-27,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,17,22.2,1.59,0.99,270.8
2023-04-03,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,10,20.2,1.44,0.99,234.5
2023-04-10,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,13.5,0.96,0.76,150.2
2023-04-17,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,5,19.2,1.37,0.99,225.9
2023-04-24,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,9,14.3,1.02,0.789,177.9
2023-05-01,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,16.9,1.21,0.99,190.0
2023-05-08,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,23,26.1,1.86,0.99,310.0
2023-05-15,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,11,27.0,1.93,0.99,320.9
2023-05-22,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,4,16.4,1.17,0.957,190.5
2023-05-29,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,2,18.8,1.34,0.99,215.9
2023-06-05,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,14.1,1.0,0.826,172.3
2023-06-12,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,10,21.5,1.53,0.99,263.9
2023-06-19,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,11,16.4,1.17,0.964,190.3
2023-06-26,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,5,15.9,1.13,0.826,186.9
2023-07-03,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,26.2,1.87,0.99,310.5
2023-07-10,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,10,32.1,2.29,0.99,377.4
2023-07-17,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,13,15.9,1.14,0.906,199.2
2023-07-24,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,9,13.6,0.97,0.719,152.5
2023-07-31,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,11,20.1,1.43,0.99,246.5
2023-08-07,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,20,23.5,1.68,0.99,294.1
2023-08-14,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,12,30.3,2.16,0.99,352.0
2023-08-21,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,16,16.8,1.2,0.939,197.1
2023-08-28,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,2,15.9,1.14,0.922,190.3
2023-09-04,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,20,31.9,2.28,0.99,381.4
2023-09-11,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,4,14.4,1.03,0.747,179.9
2023-09-18,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,12,17.2,1.23,0.962,203.6
2023-09-25,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,8,14.1,1.01,0.777,176.5
2023-10-02,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,10,15.8,1.13,0.946,191.8
2023-10-09,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,14,23.0,1.64,0.99,278.9
2023-10-16,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,11,22.5,1.61,0.99,260.5
2023-10-23,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,25.9,1.85,0.99,314.6
2023-10-30,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,8,23.8,1.7,0.99,288.3
2023-11-06,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,3,17.6,1.25,0.99,204.5
2023-11-13,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,14.7,1.05,0.871,159.6
2023-11-20,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,6,25.3,1.81,0.99,298.4
2023-11-27,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,16,31.1,2.22,0.99,370.7
2023-12-04,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,10,19.3,1.38,0.99,231.9
2023-12-11,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,5,13.4,0.96,0.77,155.4
2023-12-18,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,11,22.4,1.6,0.99,277.9
2023-12-25,2023,Dubai (Jebel Ali),UAE,MiddleEast,15,4,12.2,0.87,0.731,161.5
2024-01-01,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,17,33.5,2.39,0.99,408.1
2024-01-08,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,15,26.0,1.86,0.99,315.6
2024-01-15,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,5,21.5,1.54,0.99,254.2
2024-01-22,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,1,14.0,1.0,0.765,166.4
2024-01-29,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,12,19.4,1.39,0.99,230.8
2024-02-05,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,10,15.0,1.07,0.834,176.9
2024-02-12,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,5,18.0,1.29,0.984,211.9
2024-02-19,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,11,17.6,1.26,0.99,223.4
2024-02-26,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,25,25.6,1.83,0.99,311.4
2024-03-04,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,11,16.7,1.19,0.906,189.0
2024-03-11,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,5,27.7,1.98,0.99,325.1
2024-03-18,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,20,25.0,1.79,0.99,310.5
2024-03-25,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,20,18.9,1.35,0.99,220.0
2024-04-01,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,8,19.2,1.37,0.99,217.5
2024-04-08,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,3,20.8,1.49,0.99,247.1
2024-04-15,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,4,15.6,1.12,0.747,180.9
2024-04-22,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,6,18.1,1.29,0.99,228.3
2024-04-29,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,16,21.5,1.54,0.99,249.9
2024-05-06,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,15,21.1,1.51,0.99,246.8
2024-05-13,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,2,21.6,1.54,0.99,253.6
2024-05-20,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,11,21.2,1.51,0.99,246.4
2024-05-27,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,9,14.8,1.06,0.793,172.9
2024-06-03,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,6,11.9,0.85,0.724,134.3
2024-06-10,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,11,24.4,1.74,0.99,285.6
2024-06-17,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,6,14.9,1.06,0.846,193.3
2024-06-24,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,5,13.2,0.94,0.7,148.4
2024-07-01,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,9,19.4,1.38,0.99,232.4
2024-07-08,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,7,14.0,1.0,0.83,171.5
2024-07-15,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,7,19.8,1.41,0.99,241.6
2024-07-22,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,10,21.2,1.52,0.99,244.1
2024-07-29,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,10,15.7,1.12,0.91,189.5
2024-08-05,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,17,27.4,1.95,0.99,318.5
2024-08-12,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,18,27.1,1.93,0.99,342.3
2024-08-19,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,2,13.7,0.98,0.649,171.7
2024-08-26,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,11,22.3,1.59,0.99,266.5
2024-09-02,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,13,19.8,1.41,0.99,242.8
2024-09-09,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,14,18.3,1.31,0.99,210.4
2024-09-16,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,21,26.7,1.91,0.99,323.2
2024-09-23,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,2,28.6,2.04,0.99,339.5
2024-09-30,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,13,24.8,1.77,0.99,294.2
2024-10-07,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,10,24.4,1.74,0.99,287.7
2024-10-14,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,20,22.2,1.58,0.99,288.7
2024-10-21,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,12,19.9,1.42,0.99,238.6
2024-10-28,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,4,19.8,1.42,0.99,247.4
2024-11-04,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,7,12.8,0.92,0.699,146.1
2024-11-11,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,8,30.9,2.21,0.99,369.8
2024-11-18,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,7,15.6,1.11,0.875,189.0
2024-11-25,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,5,18.3,1.31,0.99,219.0
2024-12-02,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,14,16.7,1.19,0.925,209.1
2024-12-09,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,21,25.7,1.83,0.99,308.2
2024-12-16,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,8,18.6,1.33,0.949,228.9
2024-12-23,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,14,20.1,1.43,0.99,246.4
2024-12-30,2024,Dubai (Jebel Ali),UAE,MiddleEast,15,2,13.4,0.96,0.647,159.6
2019-01-07,2019,Hamburg,Germany,Europe,9,1,7.1,0.89,0.708,82.1
2019-01-14,2019,Hamburg,Germany,Europe,9,7,6.5,0.81,0.628,68.8
2019-01-21,2019,Hamburg,Germany,Europe,9,3,7.2,0.9,0.698,97.2
2019-01-28,2019,Hamburg,Germany,Europe,9,7,7.9,0.99,0.753,98.3
2019-02-04,2019,Hamburg,Germany,Europe,9,7,9.3,1.17,0.962,109.7
2019-02-11,2019,Hamburg,Germany,Europe,9,0,8.0,1.0,0.772,104.7
2019-02-18,2019,Hamburg,Germany,Europe,9,4,9.2,1.14,0.96,106.8
2019-02-25,2019,Hamburg,Germany,Europe,9,2,7.2,0.9,0.656,91.2
2019-03-04,2019,Hamburg,Germany,Europe,9,5,8.4,1.04,0.798,99.8
2019-03-11,2019,Hamburg,Germany,Europe,9,3,5.8,0.72,0.567,60.4
2019-03-18,2019,Hamburg,Germany,Europe,9,3,7.9,0.98,0.838,86.0
2019-03-25,2019,Hamburg,Germany,Europe,9,1,8.4,1.05,0.797,103.1
2019-04-01,2019,Hamburg,Germany,Europe,9,3,7.8,0.97,0.769,89.1
2019-04-08,2019,Hamburg,Germany,Europe,9,3,9.1,1.14,0.887,112.5
2019-04-15,2019,Hamburg,Germany,Europe,9,5,8.3,1.03,0.82,103.1
2019-04-22,2019,Hamburg,Germany,Europe,9,1,7.6,0.95,0.686,78.1
2019-04-29,2019,Hamburg,Germany,Europe,9,0,10.4,1.3,0.99,118.5
2019-05-06,2019,Hamburg,Germany,Europe,9,0,9.6,1.19,0.923,126.3
2019-05-13,2019,Hamburg,Germany,Europe,9,3,8.9,1.11,0.79,96.3
2019-05-20,2019,Hamburg,Germany,Europe,9,4,9.9,1.23,0.958,120.5
2019-05-27,2019,Hamburg,Germany,Europe,9,3,6.6,0.82,0.625,81.3
2019-06-03,2019,Hamburg,Germany,Europe,9,0,7.3,0.92,0.698,93.2
2019-06-10,2019,Hamburg,Germany,Europe,9,4,8.5,1.06,0.863,100.2
2019-06-17,2019,Hamburg,Germany,Europe,9,3,8.1,1.01,0.825,99.1
2019-06-24,2019,Hamburg,Germany,Europe,9,0,7.4,0.92,0.762,82.4
2019-07-01,2019,Hamburg,Germany,Europe,9,8,8.1,1.01,0.821,109.9
2019-07-08,2019,Hamburg,Germany,Europe,9,5,7.4,0.92,0.721,91.5
2019-07-15,2019,Hamburg,Germany,Europe,9,4,10.8,1.35,0.99,122.8
2019-07-22,2019,Hamburg,Germany,Europe,9,3,9.1,1.14,0.932,96.5
2019-07-29,2019,Hamburg,Germany,Europe,9,2,8.7,1.09,0.876,104.1
2019-08-05,2019,Hamburg,Germany,Europe,9,2,7.4,0.92,0.686,95.3
2019-08-12,2019,Hamburg,Germany,Europe,9,2,6.8,0.85,0.68,94.9
2019-08-19,2019,Hamburg,Germany,Europe,9,3,8.0,1.0,0.79,79.3
2019-08-26,2019,Hamburg,Germany,Europe,9,2,6.7,0.84,0.623,67.4
2019-09-02,2019,Hamburg,Germany,Europe,9,5,9.1,1.14,0.893,103.6
2019-09-09,2019,Hamburg,Germany,Europe,9,5,8.1,1.01,0.779,100.7
2019-09-16,2019,Hamburg,Germany,Europe,9,3,7.1,0.89,0.738,95.1
2019-09-23,2019,Hamburg,Germany,Europe,9,5,9.8,1.22,0.953,113.6
2019-09-30,2019,Hamburg,Germany,Europe,9,0,6.1,0.76,0.588,72.3
2019-10-07,2019,Hamburg,Germany,Europe,9,8,9.9,1.24,0.937,125.2
2019-10-14,2019,Hamburg,Germany,Europe,9,4,7.4,0.93,0.758,99.3
2019-10-21,2019,Hamburg,Germany,Europe,9,5,7.4,0.93,0.65,99.5
2019-10-28,2019,Hamburg,Germany,Europe,9,3,8.0,1.0,0.696,92.5
2019-11-04,2019,Hamburg,Germany,Europe,9,3,9.8,1.23,0.984,117.9
2019-11-11,2019,Hamburg,Germany,Europe,9,5,9.4,1.17,0.878,113.0
2019-11-18,2019,Hamburg,Germany,Europe,9,6,10.2,1.27,0.987,140.1
2019-11-25,2019,Hamburg,Germany,Europe,9,6,9.5,1.19,0.941,120.1
2019-12-02,2019,Hamburg,Germany,Europe,9,0,9.0,1.12,0.89,106.3
2019-12-09,2019,Hamburg,Germany,Europe,9,3,7.4,0.93,0.661,74.6
2019-12-16,2019,Hamburg,Germany,Europe,9,5,9.6,1.21,0.844,111.1
2019-12-23,2019,Hamburg,Germany,Europe,9,3,9.1,1.14,0.94,118.0
2019-12-30,2019,Hamburg,Germany,Europe,9,3,6.5,0.82,0.618,67.2
2020-01-06,2020,Hamburg,Germany,Europe,9,1,6.4,0.8,0.601,79.5
2020-01-13,2020,Hamburg,Germany,Europe,9,5,9.4,1.17,0.942,110.1
2020-01-20,2020,Hamburg,Germany,Europe,9,4,8.8,1.09,0.836,120.3
2020-01-27,2020,Hamburg,Germany,Europe,9,0,5.6,0.7,0.565,65.6
2020-02-03,2020,Hamburg,Germany,Europe,9,1,6.4,0.81,0.592,84.5
2020-02-10,2020,Hamburg,Germany,Europe,9,8,9.6,1.2,0.872,104.2
2020-02-17,2020,Hamburg,Germany,Europe,9,5,6.5,0.81,0.646,78.0
2020-02-24,2020,Hamburg,Germany,Europe,9,4,8.3,1.04,0.762,103.5
2020-03-02,2020,Hamburg,Germany,Europe,9,1,7.8,0.97,0.781,90.0
2020-03-09,2020,Hamburg,Germany,Europe,9,3,8.3,1.03,0.843,101.1
2020-03-16,2020,Hamburg,Germany,Europe,9,4,7.0,0.88,0.697,88.2
2020-03-23,2020,Hamburg,Germany,Europe,9,3,9.3,1.17,0.938,98.3
2020-03-30,2020,Hamburg,Germany,Europe,9,3,7.9,0.98,0.824,93.0
2020-04-06,2020,Hamburg,Germany,Europe,9,1,21.4,2.67,0.99,249.6
2020-04-13,2020,Hamburg,Germany,Europe,9,12,37.4,4.68,0.99,450.0
2020-04-20,2020,Hamburg,Germany,Europe,9,4,11.1,1.38,0.99,133.3
2020-04-27,2020,Hamburg,Germany,Europe,9,3,8.9,1.12,0.911,111.9
2020-05-04,2020,Hamburg,Germany,Europe,9,6,25.7,3.21,0.99,307.5
2020-05-11,2020,Hamburg,Germany,Europe,9,14,28.7,3.59,0.99,351.3
2020-05-18,2020,Hamburg,Germany,Europe,9,6,15.6,1.95,0.99,200.0
2020-05-25,2020,Hamburg,Germany,Europe,9,13,15.2,1.9,0.99,175.3
2020-06-01,2020,Hamburg,Germany,Europe,9,12,26.5,3.31,0.99,307.2
2020-06-08,2020,Hamburg,Germany,Europe,9,9,15.5,1.94,0.99,181.9
2020-06-15,2020,Hamburg,Germany,Europe,9,8,15.7,1.96,0.99,185.9
2020-06-22,2020,Hamburg,Germany,Europe,9,17,14.5,1.81,0.99,172.2
2020-06-29,2020,Hamburg,Germany,Europe,9,6,16.0,2.0,0.99,199.3
2020-07-06,2020,Hamburg,Germany,Europe,9,15,20.1,2.51,0.99,242.8
2020-07-13,2020,Hamburg,Germany,Europe,9,15,19.9,2.49,0.99,259.2
2020-07-20,2020,Hamburg,Germany,Europe,9,6,15.3,1.91,0.99,173.7
2020-07-27,2020,Hamburg,Germany,Europe,9,25,23.8,2.98,0.99,288.9
2020-08-03,2020,Hamburg,Germany,Europe,9,14,19.0,2.38,0.99,240.4
2020-08-10,2020,Hamburg,Germany,Europe,9,10,16.6,2.07,0.99,198.7
2020-08-17,2020,Hamburg,Germany,Europe,9,3,12.8,1.6,0.99,163.8
2020-08-24,2020,Hamburg,Germany,Europe,9,9,16.7,2.09,0.99,187.1
2020-08-31,2020,Hamburg,Germany,Europe,9,15,15.6,1.95,0.99,177.8
2020-09-07,2020,Hamburg,Germany,Europe,9,13,18.4,2.31,0.99,222.7
2020-09-14,2020,Hamburg,Germany,Europe,9,1,15.9,1.99,0.99,190.0
2020-09-21,2020,Hamburg,Germany,Europe,9,7,17.7,2.21,0.99,200.5
2020-09-28,2020,Hamburg,Germany,Europe,9,10,14.5,1.81,0.99,173.1
2020-10-05,2020,Hamburg,Germany,Europe,9,5,13.0,1.63,0.99,160.4
2020-10-12,2020,Hamburg,Germany,Europe,9,0,15.4,1.93,0.99,181.3
2020-10-19,2020,Hamburg,Germany,Europe,9,5,13.6,1.7,0.99,162.5
2020-10-26,2020,Hamburg,Germany,Europe,9,2,24.0,2.99,0.99,272.0
2020-11-02,2020,Hamburg,Germany,Europe,9,3,15.7,1.96,0.99,191.3
2020-11-09,2020,Hamburg,Germany,Europe,9,9,24.1,3.02,0.99,281.3
2020-11-16,2020,Hamburg,Germany,Europe,9,18,19.3,2.41,0.99,228.4
2020-11-23,2020,Hamburg,Germany,Europe,9,8,16.8,2.1,0.99,211.8
2020-11-30,2020,Hamburg,Germany,Europe,9,10,19.2,2.41,0.99,234.9
2020-12-07,2020,Hamburg,Germany,Europe,9,4,15.7,1.97,0.99,188.9
2020-12-14,2020,Hamburg,Germany,Europe,9,21,23.7,2.96,0.99,286.9
2020-12-21,2020,Hamburg,Germany,Europe,9,25,46.5,5.81,0.99,555.8
2020-12-28,2020,Hamburg,Germany,Europe,9,5,28.4,3.54,0.99,349.2
2021-01-04,2021,Hamburg,Germany,Europe,9,15,32.2,4.02,0.99,380.2
2021-01-11,2021,Hamburg,Germany,Europe,9,3,19.9,2.49,0.99,241.2
2021-01-18,2021,Hamburg,Germany,Europe,9,5,27.2,3.4,0.99,335.1
2021-01-25,2021,Hamburg,Germany,Europe,9,8,25.7,3.21,0.99,305.0
2021-02-01,2021,Hamburg,Germany,Europe,9,42,41.0,5.13,0.99,492.1
2021-02-08,2021,Hamburg,Germany,Europe,9,34,50.6,6.33,0.99,626.0
2021-02-15,2021,Hamburg,Germany,Europe,9,19,35.5,4.44,0.99,428.8
2021-02-22,2021,Hamburg,Germany,Europe,9,23,66.0,8.0,0.99,793.3
2021-03-01,2021,Hamburg,Germany,Europe,9,23,53.1,6.64,0.99,643.3
2021-03-08,2021,Hamburg,Germany,Europe,9,12,41.4,5.17,0.99,502.3
2021-03-15,2021,Hamburg,Germany,Europe,9,13,34.8,4.35,0.99,422.9
2021-03-22,2021,Hamburg,Germany,Europe,9,11,19.0,2.37,0.99,208.6
2021-03-29,2021,Hamburg,Germany,Europe,9,26,38.8,4.85,0.99,471.8
2021-04-05,2021,Hamburg,Germany,Europe,9,7,31.5,3.93,0.99,386.1
2021-04-12,2021,Hamburg,Germany,Europe,9,37,47.5,5.94,0.99,576.4
2021-04-19,2021,Hamburg,Germany,Europe,9,5,19.7,2.46,0.99,241.2
2021-04-26,2021,Hamburg,Germany,Europe,9,30,70.2,8.0,0.99,834.8
2021-05-03,2021,Hamburg,Germany,Europe,9,28,27.2,3.4,0.99,335.7
2021-05-10,2021,Hamburg,Germany,Europe,9,16,32.6,4.07,0.99,387.0
2021-05-17,2021,Hamburg,Germany,Europe,9,10,31.9,3.99,0.99,383.3
2021-05-24,2021,Hamburg,Germany,Europe,9,14,25.8,3.23,0.99,308.3
